Metric,Value
Success Rate (%),0.40
Mean Reward,-38.52
Median Reward,-57.30
Std Reward,60.44
Min Reward,-86.42
Max Reward,337.29
Mean Length,202.39

Episode,Reward,Length
577,-55.90,153
578,-59.94,142
579,-34.78,199
580,16.31,356
581,-85.81,78
582,-58.31,160
583,-82.83,88
584,-85.89,78
585,9.56,297
586,47.65,430
587,-53.07,157
588,-10.48,259
589,-16.30,251
590,-39.25,186
591,-85.95,78
592,6.19,318
593,-35.82,208
594,81.89,479
595,13.24,315
596,-85.94,78
597,-82.66,88
598,129.71,648
599,-85.92,78
600,-86.29,77
601,-85.89,78
602,-83.02,92
603,145.00,677
604,-45.44,186
605,-85.89,78
606,-85.94,78
607,68.65,527
608,-85.88,78
609,-86.00,78
610,-83.14,90
611,-85.87,78
612,112.60,581
613,-43.76,210
614,-3.31,266
615,-62.14,138
616,-31.22,238
617,-85.81,78
618,-39.41,214
619,-83.33,90
620,28.58,346
621,-29.75,235
622,52.71,441
623,57.73,467
624,-83.25,90
625,33.58,392
626,-82.74,91
627,146.80,643
628,-61.29,145
629,-65.79,132
630,-83.21,90
631,-18.19,239
632,-24.66,259
633,-85.97,78
634,38.66,398
635,-86.05,78
636,-37.65,198
637,-86.12,78
638,25.00,430
639,-47.80,167
640,19.32,362
641,-9.96,258
642,-6.85,262
643,-59.48,144
644,-60.01,144
645,-85.86,78
646,-83.28,90
647,-3.62,267
648,-34.68,216
649,-40.74,188
650,-9.08,265
651,-64.01,134
652,-85.83,78
653,43.84,466
654,-82.88,90
655,-31.02,201
656,-83.48,90
657,142.06,693
658,-85.89,78
659,-85.81,78
660,-85.82,78
661,-82.96,90
662,-85.61,79
663,-9.80,263
664,17.65,349
665,-63.22,138
666,-41.76,184
667,-25.66,230
668,-85.93,78
669,-82.82,91
670,-42.12,183
671,-85.85,78
672,-69.18,115
673,-32.30,240
674,-85.91,78
675,-26.30,217
676,-85.93,78
677,-18.36,233
678,-31.74,214
679,-64.20,135
680,-85.92,78
681,-71.06,112
682,-69.43,120
683,-83.33,90
684,-20.98,234
685,-64.74,126
686,-83.21,90
687,-63.98,127
688,-85.86,78
689,-37.35,193
690,-83.01,90
691,-85.80,78
692,-63.88,136
693,-86.26,77
694,120.95,617
695,69.42,483
696,-85.95,78
697,-49.59,168
698,231.53,920
699,47.88,394
700,1.88,303
701,-82.56,88
702,-65.14,129
703,-82.85,89
704,-57.99,167
705,-82.86,88
706,-83.12,90
707,32.65,360
708,-22.69,260
709,-83.00,91
710,-82.79,91
711,-61.52,141
712,163.14,739
713,-85.94,78
714,-83.32,90
715,-47.68,198
716,-82.83,90
717,-31.01,248
718,-86.01,78
719,-5.79,305
720,-48.67,172
721,-21.92,259
722,-85.95,78
723,-86.02,78
724,-85.97,78
725,-32.09,196
726,-86.15,78
727,-85.83,78
728,-82.69,92
729,-82.90,90
730,-53.83,160
731,46.87,443
732,-85.99,78
733,-85.81,78
734,21.63,390
735,-85.94,78
736,-83.05,91
737,-85.87,78
738,21.97,338
739,-85.85,78
740,-82.99,90
741,-0.38,312
742,-31.42,210
743,-85.82,78
744,-82.81,92
745,-40.70,188
746,-61.60,142
747,-82.95,89
748,-85.84,78
749,-36.04,206
750,-85.92,78
751,-46.69,172
752,161.08,807
753,-83.52,90
754,-82.78,89
755,-85.82,78
756,62.01,457
757,13.30,322
758,-85.97,78
759,-20.27,257
760,-43.71,182
761,-0.64,304
762,88.58,542
763,-49.29,168
764,-64.07,137
765,-82.86,91
766,-27.64,212
767,-45.83,180
768,-41.56,202
769,-85.88,78
770,41.77,438
771,-86.29,77
772,-86.01,78
773,-45.42,195
774,15.76,327
775,-85.94,78
776,120.72,626
777,-86.03,78
778,-44.89,175
779,-32.74,215
780,-86.14,78
781,-57.60,154
782,-85.96,78
783,-35.45,241
784,43.52,425
785,-67.10,122
786,62.73,509
787,-69.90,117
788,-65.42,129
789,-4.85,287
790,-1.51,314
791,-62.27,140
792,-41.80,182
793,34.55,446
794,-85.80,78
795,96.27,550
796,-65.62,132
797,-24.95,231
798,-83.10,92
799,98.57,550
800,163.15,752
801,-68.99,123
802,-85.87,78
803,-86.11,78
804,-83.02,91
805,44.79,395
806,-86.22,77
807,-29.94,209
808,-86.01,78
809,-34.25,214
810,-13.40,280
811,-42.28,214
812,-27.82,219
813,-17.12,254
814,-86.11,78
815,-85.82,78
816,-85.81,78
817,16.58,360
818,-7.62,271
819,-6.67,294
820,13.28,325
821,-66.40,121
822,-85.61,79
823,-82.96,91
824,77.31,508
825,24.15,404
826,34.48,398
827,-86.13,78
828,-44.77,174
829,-59.96,147
830,-85.94,78
831,-85.59,79
832,-85.82,78
833,-43.96,181
834,-83.08,91
835,-82.81,89
836,-83.33,90
837,-72.96,109
838,20.57,365
839,-82.87,90
840,80.02,458
841,-85.98,78
842,-52.63,151
843,-86.07,78
844,-54.41,159
845,-82.79,89
846,-83.00,90
847,-53.68,157
848,13.49,372
849,-86.19,77
850,132.83,682
851,-62.47,139
852,-9.56,258
853,-85.90,78
854,-54.39,177
855,17.82,322
856,-40.72,217
857,-85.95,78
858,-17.67,269
859,-61.05,150
860,-20.65,236
861,-82.88,90
862,-82.83,89
863,-49.38,162
864,204.52,791
