Metric,Value
Success Rate (%),99.80
Mean Reward,311.69
Median Reward,312.14
Std Reward,10.60
Min Reward,-1.78
Max Reward,314.62
Mean Length,729.51

Episode,Reward,Length
389,312.09,721
390,312.09,729
391,311.69,732
392,310.92,746
393,311.31,738
394,311.71,727
395,312.06,724
396,311.72,733
397,312.81,732
398,313.90,716
399,313.37,716
400,312.18,725
401,312.81,724
402,311.57,741
403,312.45,727
404,311.29,736
405,311.47,744
406,310.41,734
407,311.66,741
408,311.86,721
409,313.09,714
410,312.94,716
411,312.04,728
412,310.61,732
413,312.24,731
414,312.02,731
415,313.19,715
416,313.30,727
417,312.37,728
418,314.22,708
419,310.49,742
420,313.51,728
421,311.48,732
422,312.12,735
423,311.67,732
424,313.73,721
425,312.86,724
426,312.54,729
427,312.92,727
428,312.94,719
429,312.00,724
430,312.73,723
431,313.20,726
432,311.86,731
433,312.70,727
434,312.10,728
435,312.55,725
436,313.00,720
437,311.73,727
438,313.04,726
439,311.56,734
440,311.80,732
441,312.98,722
442,311.68,734
443,311.79,729
444,311.34,738
445,311.42,729
446,312.69,724
447,311.63,736
448,313.02,724
449,310.77,739
450,313.22,716
451,312.50,729
452,313.07,714
453,311.79,728
454,312.07,730
455,313.39,725
456,312.12,725
457,309.46,746
458,312.85,726
459,312.64,729
460,312.89,726
461,312.38,729
462,310.81,744
463,312.05,743
464,314.62,708
465,313.26,725
466,312.49,722
467,311.63,729
468,312.85,721
469,313.93,718
470,311.84,723
471,311.71,727
472,311.09,748
473,312.68,722
474,311.24,734
475,312.90,722
476,312.21,725
477,311.67,745
478,313.37,724
479,311.76,734
480,312.47,725
481,312.59,723
482,309.49,747
483,312.46,722
484,312.76,723
485,311.98,729
486,313.23,730
487,312.30,731
488,311.04,741
489,311.85,736
490,311.42,731
491,311.98,724
492,311.66,738
493,311.13,739
494,311.66,739
495,312.87,727
496,311.27,735
497,312.54,725
498,314.13,708
499,311.56,734
500,310.92,742
501,312.87,732
502,311.76,732
503,312.11,736
504,312.15,724
505,309.21,756
506,313.86,716
507,311.80,727
508,311.49,730
509,312.08,731
510,313.19,722
511,313.43,717
512,313.17,730
513,312.14,720
514,313.52,717
515,312.85,726
516,311.39,743
517,312.77,725
518,312.82,725
519,312.62,729
520,312.72,721
521,312.18,724
522,312.34,725
523,311.02,736
524,312.17,727
525,310.62,754
526,311.95,728
527,311.30,734
528,312.44,731
529,309.60,750
530,311.80,734
531,312.35,737
532,311.09,733
533,311.65,737
534,310.27,743
535,311.15,737
536,312.89,728
537,311.74,731
538,311.79,732
539,311.95,738
540,312.42,730
541,312.34,732
542,312.54,729
543,311.82,723
544,311.31,738
545,312.49,734
546,312.04,728
547,312.00,730
548,311.86,744
549,311.84,733
550,311.16,738
551,311.84,727
552,312.57,720
553,312.23,729
554,312.03,737
555,310.71,744
556,313.07,727
557,311.39,735
558,312.03,725
559,313.25,713
560,311.30,739
561,311.52,728
562,312.43,727
563,312.63,721
564,312.33,733
565,312.58,732
566,310.38,743
567,311.34,724
568,312.86,722
569,311.55,735
570,312.34,725
571,312.22,729
572,311.09,742
573,312.79,726
574,311.62,735
575,312.19,728
576,309.56,749
577,312.02,730
578,311.67,725
579,312.13,733
580,311.68,741
581,312.13,742
582,311.87,733
583,313.45,722
584,314.13,710
585,311.78,731
586,309.30,757
587,310.97,742
588,312.50,725
589,312.85,722
590,313.38,719
591,312.84,726
592,313.28,719
593,312.68,727
594,311.61,738
595,311.55,741
596,310.47,750
597,311.70,737
598,310.53,738
599,312.07,729
600,312.23,724
601,312.03,737
602,313.08,724
603,313.43,726
604,312.09,731
605,312.15,731
606,311.65,722
607,312.80,724
608,311.44,727
609,312.36,719
610,312.49,729
611,311.78,741
612,310.91,733
613,311.05,725
614,311.85,735
615,310.95,740
616,310.62,740
617,312.40,719
618,312.28,731
619,312.12,729
620,311.23,737
621,313.35,722
622,313.23,727
623,311.34,739
624,312.34,731
625,310.89,742
626,312.57,719
627,313.47,722
628,312.38,730
629,312.69,722
630,311.24,735
631,312.10,721
632,311.92,731
633,312.33,727
634,312.45,733
635,313.41,722
636,312.42,733
637,312.89,726
638,312.37,728
639,311.72,728
640,312.13,727
641,312.79,722
642,311.59,737
643,310.84,734
644,312.02,729
645,312.02,726
646,312.93,717
647,311.83,737
648,312.56,722
649,311.38,734
650,312.72,732
651,312.07,718
652,312.72,723
653,311.35,729
654,310.53,737
655,310.58,749
656,311.92,725
657,310.64,743
658,312.24,735
659,313.72,718
660,312.66,720
661,312.21,731
662,313.22,723
663,312.75,731
664,310.81,734
665,312.72,726
666,312.41,729
667,312.53,725
668,311.22,738
669,312.24,725
670,312.49,727
671,310.83,736
672,311.47,724
673,312.30,729
674,310.88,754
675,312.02,729
676,311.34,737
677,311.48,731
678,311.09,739
679,310.60,743
680,311.73,745
681,312.56,727
682,309.75,743
683,312.24,732
684,310.93,739
685,312.87,722
686,312.32,727
687,312.69,728
688,310.86,745
689,312.71,723
690,312.58,719
691,312.04,732
692,312.06,724
693,311.30,739
694,311.80,732
695,311.96,728
696,311.39,733
697,310.54,742
698,312.89,720
699,311.42,732
700,311.74,728
701,312.92,727
702,313.94,715
703,312.03,730
704,312.79,727
705,313.50,721
706,312.24,733
707,312.67,731
708,314.23,713
709,312.20,728
710,311.41,745
711,312.92,724
712,311.75,725
713,313.89,716
714,313.05,715
715,311.34,738
716,312.94,732
717,313.76,714
718,311.35,734
719,312.65,721
720,312.91,716
721,312.11,734
722,312.78,718
723,312.62,722
724,311.00,741
725,310.54,742
726,311.70,739
727,311.34,731
728,311.13,740
729,311.09,739
730,312.19,725
731,313.36,721
732,312.04,727
733,311.90,736
734,311.72,730
735,310.05,754
736,312.04,729
737,310.69,744
738,312.27,730
739,310.35,753
740,312.29,730
741,312.86,732
742,312.96,724
743,313.60,718
744,312.00,726
745,310.73,742
746,312.92,720
747,311.97,724
748,312.44,727
749,311.35,736
750,313.23,714
751,310.55,745
752,312.72,729
753,311.69,730
754,313.04,733
755,312.47,726
756,311.99,724
757,312.22,721
758,311.47,737
759,312.47,727
760,311.09,744
761,311.72,742
762,311.17,737
763,311.92,732
764,311.43,735
765,313.36,720
766,310.66,744
767,313.17,725
768,313.56,727
769,313.32,720
770,313.10,721
771,312.14,732
772,312.53,722
773,312.26,722
774,312.56,720
775,310.48,746
776,310.50,747
777,311.25,736
778,312.59,717
779,311.70,730
780,312.65,728
781,312.64,727
782,312.34,729
783,311.94,731
784,310.22,751
785,313.15,722
786,311.64,731
787,312.07,735
788,312.51,728
789,311.93,735
790,312.53,731
791,313.58,718
792,311.89,731
793,311.96,737
794,311.29,744
795,311.04,741
796,313.27,725
797,313.21,718
798,312.12,727
799,310.87,748
800,312.86,719
801,312.50,729
802,310.53,733
803,312.68,727
804,310.33,738
805,310.79,738
806,311.49,727
807,312.83,716
808,312.75,726
809,312.76,722
810,313.79,715
811,310.90,745
812,311.46,735
813,312.00,734
814,312.89,714
815,310.79,733
816,309.81,741
817,312.42,732
818,311.55,734
819,311.64,733
820,312.59,725
821,309.93,746
822,310.64,750
823,311.68,737
824,312.40,728
825,311.17,738
826,312.95,725
827,313.01,723
828,312.77,713
829,312.89,716
830,312.64,724
831,311.11,740
832,311.02,733
833,311.31,730
834,312.29,728
835,310.60,750
836,311.60,730
837,311.77,725
838,311.36,744
839,313.04,732
840,311.71,747
841,312.66,724
842,311.58,740
843,311.15,731
844,313.09,723
845,313.00,724
846,313.22,718
847,311.23,732
848,313.09,722
849,312.50,725
850,310.61,736
851,312.70,733
852,312.88,718
853,310.48,736
854,310.73,740
855,311.83,735
856,313.56,721
857,312.87,719
858,313.16,718
859,311.03,743
860,311.55,728
861,311.64,735
862,310.85,748
863,311.52,749
864,312.27,724
865,312.99,722
866,313.20,721
867,312.14,735
868,312.61,724
869,311.90,732
870,313.54,717
871,309.72,758
872,312.21,735
873,311.71,722
874,312.05,722
875,312.30,728
876,309.89,753
877,312.52,735
878,312.71,718
879,312.63,723
880,314.56,717
881,311.70,733
882,313.47,723
883,312.41,735
884,312.97,725
885,311.05,736
886,313.65,715
887,311.74,736
888,312.90,718
889,313.55,716
890,311.52,737
891,311.02,744
892,312.75,716
893,311.74,731
894,312.47,726
895,312.72,723
896,312.05,743
897,311.72,734
898,311.58,729
899,312.04,732
900,311.51,729
901,310.70,743
902,313.30,711
903,312.73,729
904,312.23,733
905,312.59,725
906,312.42,722
907,311.10,732
908,312.55,730
909,312.27,731
910,312.59,727
911,311.45,736
912,313.57,723
913,311.98,735
914,312.27,733
915,313.35,727
916,311.87,735
917,312.06,731
918,312.58,736
919,311.83,738
920,312.42,728
921,313.16,726
922,313.05,726
923,311.65,727
924,312.18,732
925,311.51,725
926,312.69,728
927,312.91,721
928,309.28,753
929,313.50,721
930,313.26,726
931,311.04,740
932,312.75,728
933,313.50,718
934,310.67,737
935,312.43,721
936,311.79,730
937,311.88,729
938,310.45,744
939,312.28,721
940,311.55,731
941,311.90,726
942,312.82,733
943,311.66,729
944,312.08,726
945,312.39,731
946,312.65,725
947,313.03,727
948,313.34,717
949,313.50,713
950,312.02,727
951,311.21,732
952,310.44,743
953,311.60,733
954,312.83,724
955,311.33,735
956,310.76,731
957,311.41,730
958,312.90,726
959,313.30,718
960,312.81,724
961,313.13,718
962,313.12,725
963,313.46,724
964,311.47,732
965,312.30,726
966,312.40,721
967,311.50,735
968,312.25,728
969,311.66,725
970,312.43,722
971,313.45,725
972,312.71,721
973,312.20,734
974,312.71,729
975,313.30,730
976,312.35,727
977,312.98,727
978,312.75,724
979,313.15,719
980,311.50,740
981,311.47,738
982,310.85,733
983,312.29,714
984,311.48,720
985,313.03,728
986,311.00,730
987,312.33,728
988,311.36,738
989,312.33,723
990,311.79,736
991,313.19,722
992,312.95,724
993,312.83,727
994,313.26,718
995,311.22,740
996,313.17,728
997,311.45,743
998,313.00,723
999,311.41,731
1000,312.85,731
